period,country,indicator,breakdown,unit,value,flags
desi_2021,LT,desi_2a3,total_pophh,pc_hh_all,67.050963,""
desi_2021,LU,desi_2a3,total_pophh,pc_hh_all,95.1,""
desi_2021,LV,desi_2a3,total_pophh,pc_hh_all,88.079903,""
desi_2021,MT,desi_2a3,total_pophh,pc_hh_all,100,""
desi_2021,NL,desi_2a3,total_pophh,pc_hh_all,89.760724,""
desi_2021,PL,desi_2a3,total_pophh,pc_hh_all,64.561917,""
desi_2021,PT,desi_2a3,total_pophh,pc_hh_all,86.625918,""
desi_2021,RO,desi_2a3,total_pophh,pc_hh_all,75.943101,""
desi_2021,SE,desi_2a3,total_pophh,pc_hh_all,80.50251,""
desi_2021,SI,desi_2a3,total_pophh,pc_hh_all,65.575665,""
desi_2021,SK,desi_2a3,total_pophh,pc_hh_all,50.214181,""
desi_2021,EU,desi_2a3,total_pophh,pc_hh_all,59.779336,""
desi_2020,AT,desi_2a3,total_pophh,pc_hh_all,13.798428,""
desi_2020,BE,desi_2a3,total_pophh,pc_hh_all,66.48249,""
desi_2020,BG,desi_2a3,total_pophh,pc_hh_all,65.244706,""
desi_2020,CY,desi_2a3,total_pophh,pc_hh_all,10.144873,""
desi_2020,CZ,desi_2a3,total_pophh,pc_hh_all,29.26855,""
desi_2020,DE,desi_2a3,total_pophh,pc_hh_all,32.704976,""
desi_2020,DK,desi_2a3,total_pophh,pc_hh_all,92.963505,""
desi_2020,EE,desi_2a3,total_pophh,pc_hh_all,57.447809,""
desi_2020,EL,desi_2a3,total_pophh,pc_hh_all,7.053332,""
desi_2020,ES,desi_2a3,total_pophh,pc_hh_all,89.040055,""
desi_2020,FI,desi_2a3,total_pophh,pc_hh_all,61.769727,""
desi_2020,FR,desi_2a3,total_pophh,pc_hh_all,43.763715,""
desi_2020,HR,desi_2a3,total_pophh,pc_hh_all,43.217246,""
desi_2020,HU,desi_2a3,total_pophh,pc_hh_all,42.574893,""
desi_2020,IE,desi_2a3,total_pophh,pc_hh_all,35.36821,""
desi_2020,IT,desi_2a3,total_pophh,pc_hh_all,29.967117,""
desi_2020,LT,desi_2a3,total_pophh,pc_hh_all,61.016107,""
